ClassName,Name,Description,DefaultValue,Required
io.swagger.codegen.languages.TypeScriptAureliaClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.TypeScriptAureliaClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.TypeScriptAureliaClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.TypeScriptAureliaClientCodegen,supportsES6,Generate code that conforms to ES6.,,
io.swagger.codegen.languages.TypeScriptAureliaClientCodegen,npmName,The name under which you want to publish generated npm package,,
io.swagger.codegen.languages.TypeScriptAureliaClientCodegen,npmVersion,The version of your npm package,,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,supportsES6,Generate code that conforms to ES6.,,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,npmName,The name under which you want to publish generated npm package,,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,npmVersion,The version of your npm package,,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,npmRepository,Use this property to set an url your private npmRepo in the package.json,,
io.swagger.codegen.languages.TypeScriptFetchClientCodegen,snapshot,When setting this property to true the version will be suffixed with -SNAPSHOT.yyyyMMddHHmm,,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,supportsES6,Generate code that conforms to ES6.,,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,npmName,The name under which you want to publish generated npm package,,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,npmVersion,The version of your npm package,,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,npmRepository,Use this property to set an url your private npmRepo in the package.json,,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,snapshot,When setting this property to true the version will be suffixed with -SNAPSHOT.yyyyMMddHHmm,,
io.swagger.codegen.languages.TypeScriptJqueryClientCodegen,jqueryAlreadyImported,"When using this in legacy app using mix of typescript and javascript, this will only declare jquery and not import it",,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,modelPropertyNaming,"Naming convention for the property: 'camelCase', 'PascalCase', 'snake_case' and 'original', which keeps the original name",,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,supportsES6,Generate code that conforms to ES6.,,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,npmName,The name under which you want to publish generated npm package,,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,npmVersion,The version of your npm package,,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,npmRepository,Use this property to set an url your private npmRepo in the package.json,,
io.swagger.codegen.languages.TypeScriptNodeClientCodegen,snapshot,When setting this property to true the version will be suffixed with -SNAPSHOT.yyyyMMddHHmm,,
io.swagger.codegen.languages.UndertowCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.UndertowCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.UndertowCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.UndertowCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.UndertowCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.UndertowCodegen,invokerPackage,root package for generated code,,
io.swagger.codegen.languages.UndertowCodegen,groupId,groupId in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,artifactId,artifactId in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,artifactVersion,artifact version in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,artifactUrl,artifact URL in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,artifactDescription,artifact description in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,scmConnection,SCM connection in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,scmUrl,SCM URL in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,developerName,developer name in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,developerEmail,developer email in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,developerOrganization,developer organization in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
io.swagger.codegen.languages.UndertowCodegen,licenseName,The name of the license,,
io.swagger.codegen.languages.UndertowCodegen,licenseUrl,The URL of the license,,
io.swagger.codegen.languages.UndertowCodegen,sourceFolder,source folder for generated code,,
io.swagger.codegen.languages.UndertowCodegen,localVariablePrefix,prefix for generated code members and local variables,,
io.swagger.codegen.languages.UndertowCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
io.swagger.codegen.languages.UndertowCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
io.swagger.codegen.languages.UndertowCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
io.swagger.codegen.languages.UndertowCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
io.swagger.codegen.languages.UndertowCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
io.swagger.codegen.languages.UndertowCodegen,dateLibrary,Option. Date library to use,,
io.swagger.codegen.languages.UndertowCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,modelPackage,package for generated models,,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,apiPackage,package for generated api classes,,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,variableNamingConvention,"naming convention of variable name, e.g. camelCase.",,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,invokerPackage,The main namespace to use for all classes. e.g. Yay\Pets,,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,packagePath,The main package name for classes. e.g. GeneratedPetstore,,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,srcBasePath,The directory under packagePath to serve as source root.,,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,gitUserId,"Git user ID, e.g. swagger-api.",,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,gitRepoId,"Git repo ID, e.g. swagger-codegen.",,
io.swagger.codegen.languages.ZendExpressivePathHandlerServerCodegen,artifactVersion,The version to use in the composer package version field. e.g. 1.2.3,,
