ClassName,Name,Description,DefaultValue,Required
org.openapitools.codegen.languages.GroovyClientCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.GroovyClientCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,artifactId,artifactId in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,artifactVersion,artifact version in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,artifactUrl,artifact URL in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,artifactDescription,artifact description in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,scmConnection,SCM connection in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,scmDeveloperConnection,SCM developer connection in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,scmUrl,SCM URL in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,developerName,developer name in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,developerEmail,developer email in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,developerOrganization,developer organization in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,developerOrganizationUrl,developer organization URL in generated pom.xml,,
org.openapitools.codegen.languages.GroovyClientCodegen,licenseName,The name of the license,,
org.openapitools.codegen.languages.GroovyClientCodegen,licenseUrl,The URL of the license,,
org.openapitools.codegen.languages.GroovyClientCodegen,sourceFolder,source folder for generated code,,
org.openapitools.codegen.languages.GroovyClientCodegen,localVariablePrefix,prefix for generated code members and local variables,,
org.openapitools.codegen.languages.GroovyClientCodegen,serializableModel,"boolean - toggle ""implements Serializable"" for generated models",,
org.openapitools.codegen.languages.GroovyClientCodegen,bigDecimalAsString,Treat BigDecimal values as Strings to avoid precision loss.,,
org.openapitools.codegen.languages.GroovyClientCodegen,fullJavaUtil,whether to use fully qualified name for classes under java.util. This option only works for Java API client,,
org.openapitools.codegen.languages.GroovyClientCodegen,hideGenerationTimestamp,hides the timestamp when files were generated,,
org.openapitools.codegen.languages.GroovyClientCodegen,withXml,whether to include support for application/xml content type and include XML annotations in the model (works with libraries that provide support for JSON and XML),,
org.openapitools.codegen.languages.GroovyClientCodegen,dateLibrary,Option. Date library to use,,
org.openapitools.codegen.languages.GroovyClientCodegen,java8,Option. Use Java8 classes instead of third party equivalents,,
org.openapitools.codegen.languages.GroovyClientCodegen,disableHtmlEscaping,Disable HTML escaping of JSON strings when using gson (needed to avoid problems with byte[] fields),,
org.openapitools.codegen.languages.GroovyClientCodegen,booleanGetterPrefix,Set booleanGetterPrefix (default value 'get'),,
org.openapitools.codegen.languages.GroovyClientCodegen,parentGroupId,"parent groupId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.GroovyClientCodegen,parentArtifactId,"parent artifactId in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.GroovyClientCodegen,parentVersion,"parent version in generated pom N.B. parentGroupId, parentArtifactId and parentVersion must all be specified for any of them to take effect",,
org.openapitools.codegen.languages.GroovyClientCodegen,configPackage,configuration package for generated code,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,cabalPackage,"Set the cabal package name, which consists of one or more alphanumeric words separated by hyphens",,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,cabalVersion,"Set the cabal version number, consisting of a sequence of one or more integers separated by dots",,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,baseModule,Set the base module namespace,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,requestType,Set the name of the type used to generate requests,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,configType,Set the name of the type used for configuration,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,allowFromJsonNulls,allow JSON Null during model decoding from JSON,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,allowToJsonNulls,allow emitting JSON Null during model encoding to JSON,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,allowNonUniqueOperationIds,allow different API modules to contain the same operationId. Each API must be imported qualified,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,generateLenses,Generate Lens optics for Models,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,generateModelConstructors,Generate smart constructors (only supply required fields) for models,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,generateEnums,Generate specific datatypes for OpenAPI enums,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,generateFormUrlEncodedInstances,Generate FromForm/ToForm instances for models that are used by operations that produce or consume application/x-www-form-urlencoded,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,inlineMimeTypes,"Inline (hardcode) the content-type and accept parameters on operations, when there is only 1 option",,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,modelDeriving,Additional classes to include in the deriving() clause of Models,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,strictFields,Add strictness annotations to all model fields,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,useMonadLogger,"Use the monad-logger package to provide logging (if false, use the katip logging package)",,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,dateTimeFormat,format string used to parse/render a datetime,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,dateFormat,format string used to parse/render a date,,
org.openapitools.codegen.languages.HaskellHttpClientCodegen,hideGenerationTimestamp,Hides the generation timestamp when files are generated.,,
org.openapitools.codegen.languages.HaskellServantCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.HaskellServantCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.HaskellServantCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.HaskellServantCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.HaskellServantCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.HaskellServantCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JMeterClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JMeterClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JMeterClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JMeterClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JMeterCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JMeterCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JMeterCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JMeterCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavaCXFClientCodegen,sortParamsByRequiredFlag,Sort method arguments to place required parameters before optional parameters.,,
org.openapitools.codegen.languages.JavaCXFClientCodegen,ensureUniqueParams,Whether to ensure parameter names are unique in an operation (rename parameters that are not).,,
org.openapitools.codegen.languages.JavaCXFClientCodegen,allowUnicodeIdentifiers,"boolean, toggles whether unicode identifiers are allowed in names or not, default is false",,
org.openapitools.codegen.languages.JavaCXFClientCodegen,prependFormOrBodyParameters,Add form or body parameters to the beginning of the parameter list.,,
org.openapitools.codegen.languages.JavaCXFClientCodegen,modelPackage,package for generated models,,
org.openapitools.codegen.languages.JavaCXFClientCodegen,apiPackage,package for generated api classes,,
org.openapitools.codegen.languages.JavaCXFClientCodegen,invokerPackage,root package for generated code,,
org.openapitools.codegen.languages.JavaCXFClientCodegen,groupId,groupId in generated pom.xml,,
org.openapitools.codegen.languages.JavaCXFClientCodegen,artifactId,artifactId in generated pom.xml,,
